"id","name","description"
1469,DADADO-休閒 M-3L 四角男內褲(條紋綠) ,"DADADO-休閒 M-3L 四角男內褲(條紋綠) | 寬鬆四角內褲 | 寬鬆四角內褲,男內褲,男性內著,內衣/睡衣/塑身衣,DADADO-休閒 M-3L 四角男內褲(條紋綠) DADADO-休閒 M-3L 四角男內褲(條紋綠),寬鬆四角內褲,GH5045-HN;四角男褲;舒適寬鬆;休閒系列 個性平口褲;舒適好穿"
1470,BALMUDA The GreenFan 12吋DC直流電風扇 EGF-1600 白黑色 ,"BALMUDA The GreenFan 12吋DC直流電風扇 EGF-1600 白黑色 | 電風扇 | 電風扇,空調設備,家電/電視/冷氣/冰箱,BALMUDA The GreenFan 12吋DC直流電風扇 EGF-1600 白黑色 BALMUDA The GreenFan 12吋DC直流電風扇 EGF-1600 白黑色,電風扇,最低耗電僅為1.5W;運行聲音僅為13dB;可以作為空氣循環機"
1471,GUCCI GG Marmont 迷你款 山型絎縫牛皮鍊帶斜背包(黑色) ,"GUCCI GG Marmont 迷你款 山型絎縫牛皮鍊帶斜背包(黑色) | 斜背包/鍊帶包 | 斜背包/鍊帶包,GUCCI,精品,精品/黃金/珠寶/手錶,GUCCI GG Marmont 迷你款 山型絎縫牛皮鍊帶斜背包(黑色) GUCCI GG Marmont 迷你款 山型絎縫牛皮鍊帶斜背包(黑色),斜背包/鍊帶包,仿古五金經典表徵;精簡俐落高實用性;摩登時尚吸睛滿分;可放入iPhon"
1472,Durex杜蕾斯-嚐盡甜頭（暢行無阻快感升級版） ,"Durex杜蕾斯-嚐盡甜頭（暢行無阻快感升級版） | 私密清潔保養 | 私密清潔保養,身體清潔,日用清潔/洗沐/美髮,Durex杜蕾斯-嚐盡甜頭（暢行無阻快感升級版） Durex杜蕾斯-嚐盡甜頭（暢行無阻快感升級版）,私密清潔保養,依蘭2合1按摩情趣潤滑液200ml;熱感情趣潤滑液;真觸感情趣潤滑液"
1473,Michael Kors Darci 玫瑰圓鑽不鏽鋼女仕腕錶-(MK3192)-38mm ,"Michael Kors Darci 玫瑰圓鑽不鏽鋼女仕腕錶-(MK3192)-38mm | Michael Kors | Michael Kors,精品錶,瑞士錶/精品錶,精品/黃金/珠寶/手錶,Michael Kors Darci 玫瑰圓鑽不鏽鋼女仕腕錶-(MK3192)-38mm Michael Kors Darci 玫瑰圓鑽不鏽鋼女仕腕錶-(MK3192)-38mm,Michael Kors,華麗七鍊式錶鍊;錶圈鑲嵌水晶設計;全新真品平"
1474,[時時樂限定]IFIVE if-K168 Pro藍牙麥克風買一送一 ,"[時時樂限定]IFIVE if-K168 Pro藍牙麥克風買一送一 | 麥克風 | 麥克風,音響劇院,家電/電視/冷氣/冰箱,[時時樂限定]IFIVE if-K168 Pro藍牙麥克風買一送一 [時時樂限定]IFIVE if-K168 Pro藍牙麥克風買一送一,麥克風,獨家原創設計款;內置2000mAh大容量電池;電容式麥克風，專業等級迴音模式;三層金"
1654,SAMSUNG Galaxy A51 6G/128G 6.5 吋八核心手機 ,"SAMSUNG Galaxy A51 6G/128G 6.5 吋八核心手機 | 智慧型手機 | 智慧型手機,手機,手機/相機/耳機/穿戴,SAMSUNG Galaxy A51 6G/128G 6.5 吋八核心手機 SAMSUNG Galaxy A51 6G/128G 6.5 吋八核心手機,智慧型手機,內附原廠銀幕保護膜+保護殼;4G + 4G 雙卡雙待;One UI 2."
1475,AIRMATE艾美特 12吋 3段速微電腦遙控電風扇 AS3083R 台灣製造 ,"AIRMATE艾美特 12吋 3段速微電腦遙控電風扇 AS3083R 台灣製造 | 電風扇 | 電風扇,空調設備,家電/電視/冷氣/冰箱,AIRMATE艾美特 12吋 3段速微電腦遙控電風扇 AS3083R 台灣製造 AIRMATE艾美特 12吋 3段速微電腦遙控電風扇 AS3083R 台灣製造,電風扇,日本設計，優質精緻;預約開機、定時關機功能;全功能遙控，一手掌握;台灣B"
1476,SNUGGLE香氛室內擴香 氣質小蒼蘭100ML ,"SNUGGLE香氛室內擴香 氣質小蒼蘭100ML | 衣物香氛 | 衣物香氛,洗衣用品,日用清潔/洗沐/美髮,SNUGGLE香氛室內擴香 氣質小蒼蘭100ML SNUGGLE香氛室內擴香 氣質小蒼蘭100ML,衣物香氛,蘊含天然植萃精油;無添加: 無色素、酒精、防腐劑;持香8星期，隨時保有怡人香氛;美國專利消臭因子，有"
1477,PUMA-TRAILWOLF 男性復古慢跑運動鞋-雲粉灰 ,"PUMA-TRAILWOLF 男性復古慢跑運動鞋-雲粉灰 | 休閒鞋 | 休閒鞋,運動男鞋,運動/休閒/健身/戶外,PUMA-TRAILWOLF 男性復古慢跑運動鞋-雲粉灰 PUMA-TRAILWOLF 男性復古慢跑運動鞋-雲粉灰,休閒鞋,商品型號：37188907;舒適、機能與設計感"
1478,【信義鄉農會】精神強-古法梅精(500g) ,"【信義鄉農會】精神強-古法梅精(500g) | 養生沖泡飲品 | 養生沖泡飲品,沖泡飲品/麥片,食品/飲料/零食/生鮮,【信義鄉農會】精神強-古法梅精(500g) 【信義鄉農會】精神強-古法梅精(500g),養生沖泡飲品,古法慢火熬煮48小時;口感酸甜美味"
1479,River&Moon平底鞋 台灣製舒適首選 扭結蝴蝶結娃娃鞋 粉 ,"River&Moon平底鞋 台灣製舒適首選 扭結蝴蝶結娃娃鞋 粉 | 平底鞋 | 平底鞋,流行女鞋,女鞋/男鞋/箱包/配件,River&amp;Moon平底鞋 台灣製舒適首選 扭結蝴蝶結娃娃鞋 粉 River&amp;Moon平底鞋 台灣製舒適首選 扭結蝴蝶結娃娃鞋 粉,平底鞋,鞋板標準 請依正常尺碼選購;簡約扭結金墜蝴蝶結;可愛的小圓楦頭;加厚的鞋底吸震性更佳;"
1594,adidas SUPERSTAR 360 經典鞋 男童/女童 EF6642 ,"adidas SUPERSTAR 360 經典鞋 男童/女童 EF6642 | 童鞋 | 童鞋,運動女鞋,運動/休閒/健身/戶外,adidas SUPERSTAR 360 經典鞋 男童/女童 EF6642 adidas SUPERSTAR 360 經典鞋 男童/女童 EF6642,童鞋,套入式設計;Fitfoam鞋墊;OrthoLite®鞋墊;Adifit量尺內底"
1480,五月花極柔頂級抽取式衛生紙110抽 x12包/袋 ,"五月花極柔頂級抽取式衛生紙110抽 x12包/袋 | 衛生紙 | 衛生紙,衛生紙,日用清潔/洗沐/美髮,五月花極柔頂級抽取式衛生紙110抽 x12包/袋 五月花極柔頂級抽取式衛生紙110抽 x12包/袋,衛生紙,特選頂級綿絨纖維，觸感細緻，極致柔軟;使用創新立體交織技術，紙質厚實好用;安心保證，不含螢光劑、不染色"
1481,OMRON歐姆龍藍牙智慧體重體脂計HBF-254C-白色 ,"OMRON歐姆龍藍牙智慧體重體脂計HBF-254C-白色 | 藍牙體脂計 | 藍牙體脂計,體重計/體脂計,醫療/藥品,養生/保健/美體/醫療,OMRON歐姆龍藍牙智慧體重體脂計HBF-254C-白色 OMRON歐姆龍藍牙智慧體重體脂計HBF-254C-白色,藍牙體脂計,消費者理想品牌第一名;智能自動辨識使用者;測量體脂肪率/內臟脂肪程度;測量BMI/體脂肪率"
1482,羅技 MK545 無線鍵盤滑鼠組 ,"羅技 MK545 無線鍵盤滑鼠組 | 無線鍵盤滑鼠組 | 無線鍵盤滑鼠組,鍵盤滑鼠組,鍵盤/滑鼠/繪圖板,電腦/電競/遊戲/週邊,羅技 MK545 無線鍵盤滑鼠組 羅技 MK545 無線鍵盤滑鼠組,無線鍵盤滑鼠組,此鍵盤為中文注音鍵盤;舒適合手的滑鼠;熟悉的打字體驗;隨插即用的無線鍵盤滑鼠組合"
3660,北歐風 7吋 迷你USB充電式靜音電風扇 FAN-202 ,"北歐風 7吋 迷你USB充電式靜音電風扇 FAN-202 | 電風扇 | 電風扇,空調設備,家電/電視/冷氣/冰箱,北歐風 7吋 迷你USB充電式靜音電風扇 FAN-202 北歐風 7吋 迷你USB充電式靜音電風扇 FAN-202,電風扇,多模式風檔切換;90度-180度風向調節;內置2000mAh大容量電池;輕便可隨身攜帶"
1483,【富發牌】免水洗潔鞋慕斯 DG02-63 ,"【富發牌】免水洗潔鞋慕斯 DG02-63 | 清潔/保養 | 清潔/保養,鞋材用品,女鞋/男鞋/箱包/配件,【富發牌】免水洗潔鞋慕斯 DG02-63 【富發牌】免水洗潔鞋慕斯 DG02-63,清潔/保養,瓶蓋可當清潔刷頭，乾布擦拭無須水洗;溫和天然洗鞋劑，任何材質皆可使用;綿密慕斯泡，輕鬆還原白淨原貌"
1484,RHYTHM 麗聲 高CP值簡約滑動指針靜音掛鐘-深海藍/28cm ,"RHYTHM 麗聲 高CP值簡約滑動指針靜音掛鐘-深海藍/28cm | RHYTHM麗聲 | RHYTHM麗聲,時鐘掛鐘,手錶/時鐘,精品/黃金/珠寶/手錶,RHYTHM 麗聲 高CP值簡約滑動指針靜音掛鐘-深海藍/28cm RHYTHM 麗聲 高CP值簡約滑動指針靜音掛鐘-深海藍/28cm,RHYTHM麗聲,機芯：日本麗聲四兆赫茲石英靜音機芯 ;鐘殼材質：高品質無毒塑鋼 ;鏡面材質"
1485,VK旗艦店 韓國風顯瘦碎花大碼長裙娃娃領雪紡短袖洋裝 ,"VK旗艦店 韓國風顯瘦碎花大碼長裙娃娃領雪紡短袖洋裝 | 連身裙 | 連身裙,流行服飾洋裝,女裝/男裝/牛仔休閒,VK旗艦店 韓國風顯瘦碎花大碼長裙娃娃領雪紡短袖洋裝 VK旗艦店 韓國風顯瘦碎花大碼長裙娃娃領雪紡短袖洋裝,連身裙,VK旗艦店 韓國風顯瘦碎花大碼長裙娃娃領雪紡短袖洋裝"
1486,JoyNa【2件入】全包式電風扇防塵罩落地扇風扇套保護套 ,"JoyNa【2件入】全包式電風扇防塵罩落地扇風扇套保護套 | 床邊收納/配件 | 床邊收納/配件,嬰童寢具,婦幼/圖書/玩具/樂器,JoyNa【2件入】全包式電風扇防塵罩落地扇風扇套保護套 JoyNa【2件入】全包式電風扇防塵罩落地扇風扇套保護套,床邊收納/配件,防塵防水;分長款短款"
3416,(3入任選)Labo Labo毛孔緊膚水100ml ,"(3入任選)Labo Labo毛孔緊膚水100ml | 日系品牌 | 日系品牌,開架,醫美/保養/彩妝/香水,(3入任選)Labo Labo毛孔緊膚水100ml (3入任選)Labo Labo毛孔緊膚水100ml,日系品牌,日本超人氣新商品;舒緩肌底 修護肌膚;毛孔緊膚水EX;毛孔緊膚精萃水"
1487,SO NICE氣質雪紡荷葉蓋袖洋裝 ,"SO NICE氣質雪紡荷葉蓋袖洋裝 | 洋裝 | 洋裝,專櫃女裝洋裝,女裝/男裝/牛仔休閒,SO NICE氣質雪紡荷葉蓋袖洋裝 SO NICE氣質雪紡荷葉蓋袖洋裝,洋裝,夏日新品上市;雙肩微透雪紡拼接,露出性感鎖骨;優雅荷葉邊蓋袖,散發浪漫氣質;背後隱形拉鍊,窄裙下襬開衩;質感時裝面料,"
1488,meekee 自由扇-可攜式桌上型擺頭靜音風扇 MK-DFAN01 ,"meekee 自由扇-可攜式桌上型擺頭靜音風扇 MK-DFAN01 | 電風扇 | 電風扇,空調設備,家電/電視/冷氣/冰箱,meekee 自由扇-可攜式桌上型擺頭靜音風扇 MK-DFAN01 meekee 自由扇-可攜式桌上型擺頭靜音風扇 MK-DFAN01,電風扇,靜音低噪設計，吹涼不生噪;4檔風速，切換自己喜歡的風感;內建大容量電池，可攜帶長續航"
1489,【豆嫂】日本零食 Ribon 生巨峰葡萄夾心糖 ,"【豆嫂】日本零食 Ribon 生巨峰葡萄夾心糖 | 日韓糖果/喉糖/口香糖 | 日韓糖果/喉糖/口香糖,日韓進口零食,食品/飲料/零食/生鮮,【豆嫂】日本零食 Ribon 生巨峰葡萄夾心糖 【豆嫂】日本零食 Ribon 生巨峰葡萄夾心糖,日韓糖果/喉糖/口香糖,內層有巨峰葡萄精華夾心！ 香甜好滋味"
1490,黑貓探險隊X光華部落  拉拉山水蜜桃10粒(2.5斤) ,"黑貓探險隊X光華部落  拉拉山水蜜桃10粒(2.5斤) | 蔬果 | 蔬果,生鮮食品,食品/飲料/零食/生鮮,黑貓探險隊X光華部落  拉拉山水蜜桃10粒(2.5斤) 黑貓探險隊X光華部落  拉拉山水蜜桃10粒(2.5斤),蔬果,絨毛纖密、香氣撲鼻、果色紅潤;美味多汁、季節限量"
1491,ECCO SOFT 7 W 質感編織輕巧休閒鞋 女鞋-米白 ,"ECCO SOFT 7 W 質感編織輕巧休閒鞋 女鞋-米白 | 休閒運動鞋 | 休閒運動鞋,休閒女鞋,運動/休閒/健身/戶外,ECCO SOFT 7 W 質感編織輕巧休閒鞋 女鞋-米白 ECCO SOFT 7 W 質感編織輕巧休閒鞋 女鞋-米白,休閒運動鞋,交錯編織鞋面設計 時尚休閒風格;雙側鬆緊帶更貼合雙腳 輕鬆穿脫;直接注塑科技鞋底  耐磨"
2644,ASUS ZenFone 6 ZS630KL (8G/512G) 6.4吋 智慧型手機 ,"ASUS ZenFone 6 ZS630KL (8G/512G) 6.4吋 智慧型手機 | 智慧型手機 | 智慧型手機,手機,手機/相機/耳機/穿戴,ASUS ZenFone 6 ZS630KL (8G/512G) 6.4吋 智慧型手機 ASUS ZenFone 6 ZS630KL (8G/512G) 6.4吋 智慧型手機,智慧型手機,180度翻轉式鏡頭;5000電量+QC4.0快充;6.4吋超"
2791,漢妮Hampton艾米堤3尺掀鏡式化妝桌椅組 ,"漢妮Hampton艾米堤3尺掀鏡式化妝桌椅組 | 化妝桌椅 | 化妝桌椅,桌椅/椅子,家具/床墊/寢具/家飾,漢妮Hampton艾米堤3尺掀鏡式化妝桌椅組 漢妮Hampton艾米堤3尺掀鏡式化妝桌椅組,化妝桌椅,材質採台製木心板;採用美背處理;結構穩固 使用安心"
1492,【PHILIPS飛利浦】第二代美光廣角護眼LED檯燈FDS980W-白色 ,"【PHILIPS飛利浦】第二代美光廣角護眼LED檯燈FDS980W-白色 | 檯燈/照明燈具 | 檯燈/照明燈具,生活家電,家電/電視/冷氣/冰箱,【PHILIPS飛利浦】第二代美光廣角護眼LED檯燈FDS980W-白色 【PHILIPS飛利浦】第二代美光廣角護眼LED檯燈FDS980W-白色,檯燈/照明燈具,Eye Care柔光罩;開即亮不閃爍;飛利浦舒視光燈泡;無藍光危害;降"
1493,CASIO卡西歐 BABY-G 復古海灘風情 經典系列 BGD-560BC-9_40mm ,"CASIO卡西歐 BABY-G 復古海灘風情 經典系列 BGD-560BC-9_40mm | BABY-G | BABY-G,CASIO,手錶/時鐘,精品/黃金/珠寶/手錶,CASIO卡西歐 BABY-G 復古海灘風情 經典系列 BGD-560BC-9_40mm CASIO卡西歐 BABY-G 復古海灘風情 經典系列 BGD-560BC-9_40mm,BABY-G,卡西歐官方旗艦店;BGD-560BC-9;礦物玻璃;耐衝"
1494,(福利品) Apple AirPods Pro 搭配無線充電盒 藍芽耳機 ,"(福利品) Apple AirPods Pro 搭配無線充電盒 藍芽耳機 | AirPods | AirPods,耳機,手機/相機/耳機/穿戴,(福利品) Apple AirPods Pro 搭配無線充電盒 藍芽耳機 (福利品) Apple AirPods Pro 搭配無線充電盒 藍芽耳機,AirPods,可選擇更合適尺寸與密合程度;抗汗抗水功能 (IPX4)²;適應性等化功"
1495,ASUS G712LU 17吋電競筆電 (i7-10750H/GTX1660Ti/8G/512G SSD/ROG Strix G17/潮魂黑) ,"ASUS G712LU 17吋電競筆電 (i7-10750H/GTX1660Ti/8G/512G SSD/ROG Strix G17/潮魂黑) | ASUS ROG 系列 | ASUS ROG 系列,電競筆電,筆記型電腦,電腦/電競/遊戲/週邊,ASUS G712LU 17吋電競筆電 (i7-10750H/GTX1660Ti/8G/512G SSD/ROG Strix G17/潮魂黑) ASUS G712LU 17吋電競筆電 (i7-10750H/GTX1660Ti/8G/512G SSD/ROG Strix G17/潮魂黑),ASUS ROG"
1629,[品牌週限定]Grace gift-迪士尼兒童口罩收納組合包(收納包*1+單盒口罩*1) ,"[品牌週限定]Grace gift-迪士尼兒童口罩收納組合包(收納包*1+單盒口罩*1) | [品牌週限定]Grace gift-迪士尼兒童口罩收納組合包(收納包*1+單盒口罩*1) [品牌週限定]Grace gift-迪士尼兒童口罩收納組合包(收納包*1+單盒口罩*1),,雅虎時時樂;迪士尼口罩收納包組合;(單盒口罩*1+收納包*1)"
1496,MICHAEL KORS Montgomery 荔枝紋牛皮手提/斜背兩用包(卡其色) ,"MICHAEL KORS Montgomery 荔枝紋牛皮手提/斜背兩用包(卡其色) | 手提包/兩用包 | 手提包/兩用包,MICHAEL KORS,精品,精品/黃金/珠寶/手錶,MICHAEL KORS Montgomery 荔枝紋牛皮手提/斜背兩用包(卡其色) MICHAEL KORS Montgomery 荔枝紋牛皮手提/斜背兩用包(卡其色),手提包/兩用包,荔枝紋牛皮搭配精緻車縫線設計;正面以一立體LOGO飾牌妝點"
1497,【PERFECT 理想】極緻316內鍋3入組-大同電鍋適用[時時樂] ,"【PERFECT 理想】極緻316內鍋3入組-大同電鍋適用[時時樂] | 雪平/調理鍋 | 雪平/調理鍋,鍋具,寵物/餐廚/開運/生活,【PERFECT 理想】極緻316內鍋3入組-大同電鍋適用[時時樂] 【PERFECT 理想】極緻316內鍋3入組-大同電鍋適用[時時樂],雪平/調理鍋,★可當一般電鍋內鍋使用;★傳熱快速，導熱均勻;★316不鏽鋼，加厚0.8mm"
1498,可折折價券220【葡萄王】樟芝王100粒X3瓶 (樟芝多醣9%補精力有活力) ,"可折折價券220【葡萄王】樟芝王100粒X3瓶 (樟芝多醣9%補精力有活力) | 機能保健 | 機能保健,養生/保健/健身,養生/保健/美體/醫療,可折折價券220【葡萄王】樟芝王100粒X3瓶 (樟芝多醣9%補精力有活力) 可折折價券220【葡萄王】樟芝王100粒X3瓶 (樟芝多醣9%補精力有活力),機能保健,強化體能 精神暢旺補足活力;葡萄王獨家萃取技術;榮獲國家11項專利;精選"
1499,海陸管家台灣無膨發月亮蝦餅(每片約230g) x12片 ,"海陸管家台灣無膨發月亮蝦餅(每片約230g) x12片 | 傳統小吃 | 傳統小吃,熟食/小吃,食品/飲料/零食/生鮮,海陸管家台灣無膨發月亮蝦餅(每片約230g) x12片 海陸管家台灣無膨發月亮蝦餅(每片約230g) x12片,傳統小吃,咬下的每一口不只蝦子彈牙，更可吃到全麥餅皮的酥脆;嚴選頂級食材搭配黃金比例製作，每一口都看的到"
1500,[時時樂]悠美學-精梳棉印花居家服套裝-7款任選(M-2XL) ,"[時時樂]悠美學-精梳棉印花居家服套裝-7款任選(M-2XL) | T恤 | T恤,流行服飾上衣,女裝/男裝/牛仔休閒,[時時樂]悠美學-精梳棉印花居家服套裝-7款任選(M-2XL) [時時樂]悠美學-精梳棉印花居家服套裝-7款任選(M-2XL),T恤,潮流時尚;舒適好穿"
1501,佑爾康金貝親_敏益善功能性益生菌2g*30包 ,"佑爾康金貝親_敏益善功能性益生菌2g*30包 | 嬰幼食品 | 嬰幼食品,奶粉/營養品,婦幼/圖書/玩具/樂器,佑爾康金貝親_敏益善功能性益生菌2g*30包 佑爾康金貝親_敏益善功能性益生菌2g*30包,嬰幼食品,專利益生元-日本乳果寡糖;綜合活性酵素-日本天野消化酵素;精純酵素調整體質，促進體內環保"
1502,紅豆食府 川味擔擔麵(4入/袋) ,"紅豆食府 川味擔擔麵(4入/袋) | 豆穀/米麵 | 豆穀/米麵,烹飪烘焙/食材,食品/飲料/零食/生鮮,紅豆食府 川味擔擔麵(4入/袋) 紅豆食府 川味擔擔麵(4入/袋),豆穀/米麵,椒麻的香、胡麻的醇、川味的麻，讓你一次就擁有！"
1503,舒酸定 長效抗敏-清涼薄荷配方160g*3入 ,"舒酸定 長效抗敏-清涼薄荷配方160g*3入 | 牙膏 | 牙膏,口腔/牙齒保健,日用清潔/洗沐/美髮,舒酸定 長效抗敏-清涼薄荷配方160g*3入 舒酸定 長效抗敏-清涼薄荷配方160g*3入,牙膏,有效舒緩敏感性疼痛;含氟化物，能幫助預防蛀牙"
1504,包大人成褲全功能防護L-XL(13片x6包/箱) ,"包大人成褲全功能防護L-XL(13片x6包/箱) | 成人紙尿褲 | 成人紙尿褲,尿布/濕紙巾,日用清潔/洗沐/美髮,包大人成褲全功能防護L-XL(13片x6包/箱) 包大人成褲全功能防護L-XL(13片x6包/箱),成人紙尿褲,*防漏立體摺邊;*隨意再貼;*抗菌除臭;*高速 ”O” 型導流層 ;*超效導流吸收層;*尿濕顯示"
1505,WHY AND 1/2 mini 印花棉質萊卡T恤 1Y~4Y ,"WHY AND 1/2 mini 印花棉質萊卡T恤 1Y~4Y | 上衣 | 上衣,嬰幼童裝,婦幼/圖書/玩具/樂器,WHY AND 1/2 mini 印花棉質萊卡T恤 1Y~4Y WHY AND 1/2 mini 印花棉質萊卡T恤 1Y~4Y,上衣,印花棉質萊卡T恤,普普熊,8K2085"
1506,SEIKO精工 Prospex阿諾雙顯小鮪魚罐頭太陽能潛水錶(SNJ029P1)-卡其x黑/47.8mm ,"SEIKO精工 Prospex阿諾雙顯小鮪魚罐頭太陽能潛水錶(SNJ029P1)-卡其x黑/47.8mm | Prospex | Prospex,SEIKO 精工錶,手錶/時鐘,精品/黃金/珠寶/手錶,SEIKO精工 Prospex阿諾雙顯小鮪魚罐頭太陽能潛水錶(SNJ029P1)-卡其x黑/47.8mm SEIKO精工 Prospex阿諾雙顯小鮪魚罐頭太陽能潛水錶(SNJ029P1)-卡其x黑/47.8mm,Prospex,原廠公司貨;200米防水/單向旋轉錶圈"
1507,ELECOM 液晶螢幕擦拭巾(無酒精)-80P ,"ELECOM 液晶螢幕擦拭巾(無酒精)-80P | 電腦清潔/收納 | 電腦清潔/收納,電腦週邊,電腦/電競/遊戲/週邊,ELECOM 液晶螢幕擦拭巾(無酒精)-80P ELECOM 液晶螢幕擦拭巾(無酒精)-80P,電腦清潔/收納,無酒精成分，減少對螢幕的刺激，讓您安心呵護精密的液晶螢幕。;第三代減低水分含量，擦拭後不留水滴痕"
2777,Galaxy Buds 造型保護套-KAKAO Friends(Ryan) ,"Galaxy Buds 造型保護套-KAKAO Friends(Ryan) | 耳機週邊 | 耳機週邊,耳機,手機/相機/耳機/穿戴,Galaxy Buds 造型保護套-KAKAO Friends(Ryan) Galaxy Buds 造型保護套-KAKAO Friends(Ryan),耳機週邊,相容產品Galaxy Buds;包裝重量39 g"
1508,橘子工坊 橘油泡泡食器清潔550ml ,"橘子工坊 橘油泡泡食器清潔550ml | 洗碗精 | 洗碗精,家用清潔,日用清潔/洗沐/美髮,橘子工坊 橘油泡泡食器清潔550ml 橘子工坊 橘油泡泡食器清潔550ml,洗碗精,餐盤就是食物! ;高滲透橘油溶垢泡沫;洗淨後無有害化學(界面活性劑)殘留"
